id,REGION-CENTROID-COL,REGION-CENTROID-ROW,REGION-PIXEL-COUNT,SHORT-LINE-DENSITY-5,SHORT-LINE-DENSITY-2,VEDGE-MEAN,VEDGE-SD,HEDGE-MEAN,HEDGE-SD,INTENSITY-MEAN,RAWRED-MEAN,RAWBLUE-MEAN,RAWGREEN-MEAN,EXRED-MEAN,EXBLUE-MEAN,EXGREEN-MEAN,VALUE-MEAN,SATURATION-MEAN,HUE-MEAN,label
326,0.3992095,0.6125,0.0,0.6666666,0.0,0.07794676,0.0021407956,0.040993787,7.5653556E-4,0.27420604,0.2593193,0.31443298,0.24551831,0.64365673,0.38941178,0.35673624,0.31443298,0.26415184,0.16704059,3.0
327,0.92885375,0.44166666,0.0,0.0,0.0,0.026616,4.0705816E-4,0.028571432,5.3585233E-4,0.31990707,0.2884927,0.38733432,0.2782541,0.51492536,0.53058827,0.25996205,0.38733432,0.33047688,0.15859486,3.0
328,0.08695652,0.058333334,0.0,0.0,0.0,0.038022757,7.565708E-4,0.013664586,4.666495E-4,0.49109218,0.44246352,0.589838,0.4325799,0.3414179,0.7211765,0.12903225,0.589838,0.3181906,0.15340075,3.0
329,0.3241107,0.55,0.0,0.0,0.0,0.043726202,0.0011130839,0.027329171,3.926419E-4,0.35114896,0.31361425,0.42930782,0.30397505,0.46268657,0.58941174,0.21821633,0.42930782,0.3412286,0.15699749,3.0
330,0.28853756,0.22083333,0.0,0.0,0.0,0.06273762,0.0012165395,0.044720493,8.046766E-4,0.3945262,0.36223662,0.47054493,0.34450507,0.4850746,0.58941174,0.19544592,0.47054493,0.3130033,0.1640195,3.0
331,0.18577075,0.53333336,0.0,0.0,0.0,0.0836502,0.0016961975,0.0409938,7.565368E-4,0.3361735,0.31037277,0.4005891,0.2922837,0.54850745,0.52000004,0.24288426,0.4005891,0.3108182,0.16786891,3.0
332,0.6007905,0.4375,0.0,0.0,0.0,0.1121673,0.0024919538,0.02484471,6.0190883E-4,0.20526724,0.18233387,0.2540501,0.17537023,0.61007464,0.41411766,0.35104367,0.2540501,0.35575584,0.16005524,3.0
333,0.26086956,0.09583333,0.0,0.0,0.0,0.03802282,0.0012334464,0.01242237,4.2106202E-4,0.37825975,0.33711505,0.46612668,0.32424006,0.4291045,0.64235294,0.16698293,0.46612668,0.34747013,0.1594276,3.0
334,0.19762845,0.22083333,0.0,0.0,0.0,0.5988593,0.0012165299,0.014906845,5.043575E-4,0.2788536,0.25688815,0.33210605,0.24318005,0.5932836,0.45294118,0.30550283,0.33210605,0.31010145,0.17021401,3.0
335,0.37944663,0.14583333,0.0,0.0,0.0,0.057034247,0.0016328497,0.0496894,0.0010163287,0.43454686,0.38816854,0.52430046,0.38347623,0.375,0.66470593,0.18595825,0.52430046,0.32671866,0.14972688,3.0
336,0.2964427,0.5125,0.0,0.3333333,0.0,0.08745244,0.0014521908,0.032298125,3.9264243E-4,0.34107926,0.30551052,0.41826215,0.29306313,0.4794776,0.58235294,0.21252371,0.41826215,0.3411113,0.16070442,3.0
337,0.13043478,0.4375,0.0,0.0,0.0,0.19771865,0.0044421717,0.011180094,2.011701E-4,0.42525175,0.38249594,0.5066274,0.3795791,0.4029851,0.62235296,0.22580646,0.5066274,0.31323463,0.14813378,3.0
338,0.07509881,0.4625,0.0,0.0,0.0,0.053231914,0.0011962502,0.03975154,0.0010717055,0.42344436,0.37601298,0.51840943,0.36788774,0.37126866,0.6870588,0.15370019,0.51840943,0.34236288,0.15373592,3.0
339,0.36758894,0.2875,0.0,0.0,0.0,0.074144445,0.0011978227,0.018633554,3.6465022E-4,0.4066615,0.37358183,0.47790873,0.3624318,0.47574627,0.56941175,0.23719165,0.47790873,0.2908336,0.15576258,3.0
340,0.90118575,0.054166667,0.0,0.0,0.0,0.060836513,0.0011181476,0.027329214,7.552623E-4,0.34288666,0.30875203,0.40574375,0.3086516,0.48880598,0.51411766,0.31309298,0.40574375,0.3086199,0.14393614,3.0
341,0.32806325,0.2125,0.0,0.0,0.0,0.024714824,4.9475057E-4,0.021117987,5.570121E-4,0.42550996,0.38978928,0.50515467,0.37490255,0.45149252,0.6141177,0.18975331,0.50515467,0.3031787,0.15955788,3.0
342,0.20158103,0.325,0.0,0.0,0.0,0.17870723,0.0027443827,0.016149076,3.5392257E-4,0.20165247,0.18395461,0.24447718,0.17303196,0.64738804,0.38470593,0.3605313,0.24447718,0.33112764,0.16715986,3.0
343,0.4387352,0.32916668,0.0,0.0,0.0,0.25285175,0.0070035565,0.028571416,6.346358E-4,0.4544281,0.42058346,0.5287187,0.40763834,0.4552239,0.5952941,0.2163188,0.5287187,0.27834544,0.15702806,3.0
344,0.54545456,0.43333334,0.0,0.3333333,0.0,0.07224333,9.663955E-4,0.016149048,4.6664913E-4,0.3258456,0.30956239,0.37334314,0.29072484,0.6175373,0.4364706,0.30740038,0.37334314,0.2641149,0.17174904,3.0
345,0.972332,0.43333334,0.0,0.0,0.0,0.121673025,0.001824551,0.031055916,9.425456E-4,0.20113608,0.1815235,0.24374081,0.17459081,0.63432837,0.3835294,0.37571156,0.24374081,0.33166277,0.15944906,3.0
346,0.44268775,0.09583333,0.0,0.0,0.0,0.06844102,0.0011447744,0.018633483,6.0350704E-4,0.50813323,0.47406805,0.5905744,0.4528449,0.4365672,0.64705884,0.15180266,0.5905744,0.27917594,0.16217516,3.0
347,0.91699606,0.47083333,0.0,0.3333333,0.0,0.072243355,0.0015131484,0.045962725,3.5392362E-4,0.28530854,0.26094005,0.34094256,0.24941544,0.57462686,0.46588236,0.30360532,0.34094256,0.31709695,0.1623744,3.0
348,0.31225297,0.25416666,0.0,0.0,0.0,0.041825112,0.0010120784,0.032298125,8.4212405E-4,0.41130906,0.3743922,0.49337262,0.35931408,0.4477612,0.62235296,0.18026565,0.49337262,0.31460637,0.16014926,3.0
349,0.11067194,0.27916667,0.0,0.0,0.0,0.022813644,7.05045E-4,0.05838508,0.0016756416,0.48618641,0.43517017,0.58615613,0.42868277,0.32649258,0.7258824,0.13662238,0.58615613,0.32548746,0.1508622,3.0
350,0.5928854,0.49166667,0.0,0.0,0.0,0.27566543,0.008209557,0.016149063,5.970865E-4,0.22334108,0.20097244,0.2724595,0.19251753,0.6082089,0.42,0.3434535,0.2724595,0.3384073,0.1620672,3.0
351,0.5770751,0.31666666,0.0,0.0,0.0,0.23384032,0.0066742683,0.03478263,0.0012228761,0.3020914,0.27633712,0.36377025,0.26110676,0.5597015,0.49882358,0.26565462,0.36377025,0.319706,0.16683641,3.0
352,0.6007905,0.27916667,0.0,0.0,0.0,0.3212928,0.0057176114,0.0658385,0.0025374065,0.2112058,0.19773094,0.24815905,0.1847233,0.6735075,0.35882354,0.37571156,0.24815905,0.30020806,0.17231075,3.0
353,0.33596838,0.0375,0.0,0.0,0.0,0.032319464,0.0010286869,0.04347825,7.666586E-4,0.4544281,0.41166934,0.5412372,0.4029618,0.39365673,0.6552941,0.18216321,0.5412372,0.30955637,0.15296231,3.0
354,0.3241107,0.29166666,0.0,0.0,0.0,0.015209089,3.4713992E-4,0.016149048,2.8108901E-4,0.41440743,0.37844408,0.49337262,0.36477005,0.45335823,0.6082353,0.19734344,0.49337262,0.30741948,0.15870062,3.0
355,0.6561265,0.175,0.0,0.0,0.0,0.04372622,4.9475144E-4,0.021117987,2.810891E-4,0.28195196,0.26904374,0.32253316,0.25097427,0.6548507,0.39294118,0.33965844,0.32253316,0.2645635,0.17453006,3.0
356,0.40711462,0.38333333,0.0,0.3333333,0.0,0.0323194,5.384868E-4,0.014906845,4.301179E-4,0.41053447,0.3808752,0.48159063,0.3632112,0.49813434,0.56941175,0.21442124,0.48159063,0.28739437,0.16335367,3.0
357,0.22529644,0.4625,0.0,0.0,0.0,0.070342205,0.0022337658,0.13664594,0.002175534,0.23831655,0.21312803,0.29381442,0.20342946,0.5839552,0.45411766,0.31309298,0.29381442,0.3496519,0.16273175,3.0
358,0.3992095,0.1625,0.0,0.0,0.0,0.05513311,0.001071716,0.029813677,6.2699924E-4,0.42421895,0.3865478,0.5022091,0.37724084,0.43843284,0.60588235,0.2163188,0.5022091,0.30477422,0.15355861,3.0
359,0.11067194,0.029166667,0.0,0.6666666,0.0,0.026615957,8.141146E-4,0.038509324,9.3019806E-4,0.47611672,0.43030792,0.57069224,0.4193297,0.36567163,0.69764704,0.142315,0.57069224,0.31715608,0.15453875,3.0
360,0.15019763,0.52916664,0.0,0.0,0.0,0.0380228,5.060393E-4,0.053416155,0.0011820085,0.38084173,0.35818475,0.4425626,0.33671084,0.5559702,0.517647,0.23908918,0.4425626,0.28091076,0.17031685,3.0
361,0.3083004,0.1375,0.0,0.0,0.0,0.1673004,0.00322859,0.047204997,8.141992E-4,0.4089853,0.3654781,0.5007364,0.35307872,0.4029851,0.66823536,0.15180266,0.5007364,0.33991683,0.15806244,3.0
362,0.17391305,0.45833334,0.0,0.0,0.0,0.070342265,0.0012650979,0.14782606,0.0019320411,0.3831655,0.3484603,0.45508105,0.33982852,0.47201493,0.56705886,0.24478179,0.45508105,0.3071933,0.15398437,3.0
363,0.4229249,0.4875,0.0,0.0,0.0,0.24144487,0.0044051404,0.037267063,7.603478E-4,0.37128842,0.33792543,0.44477177,0.32501948,0.4850746,0.5717647,0.2239089,0.44477177,0.31292745,0.15986297,3.0
364,0.3241107,0.5083333,0.0,0.3333333,0.0,0.079847954,0.0021574397,0.026086941,7.716684E-4,0.3392719,0.30307943,0.4145803,0.29384255,0.47574627,0.57294124,0.23149905,0.4145803,0.33914515,0.1565285,3.0
365,0.13043478,0.008333334,0.0,0.0,0.0,0.0076044905,1.735684E-4,0.03478256,3.9264123E-4,0.4905758,0.44246352,0.583947,0.43725643,0.34514928,0.6952941,0.16698293,0.583947,0.3114367,0.14927611,3.0
366,0.5810277,0.40833333,0.0,0.0,0.0,0.03422051,0.001221173,0.027329186,4.7280383E-4,0.34443584,0.31037277,0.4167894,0.30007794,0.48880598,0.56,0.23908918,0.4167894,0.32513812,0.15758795,3.0
367,0.1541502,0.1,0.0,0.0,0.0,0.024714844,2.5301878E-4,0.023602465,4.6664823E-4,0.48412082,0.45056725,0.5655376,0.4294622,0.4477612,0.6364706,0.15749528,0.5655376,0.2874884,0.16283886,3.0
368,0.7944664,0.041666668,0.0,0.0,0.0,0.0114068445,3.681976E-4,0.11677015,0.0018850912,0.28401756,0.27066448,0.32695138,0.25097427,0.6511194,0.40470588,0.32447818,0.32695138,0.2745188,0.17683908,3.0
369,0.04743083,0.016666668,0.0,0.3333333,0.0,0.041825112,8.935074E-4,0.0273292,7.397954E-4,0.48076424,0.43273905,0.57584685,0.4255651,0.3488806,0.70117646,0.15370019,0.57584685,0.3169049,0.15089878,3.0
370,0.22134387,0.12916666,0.0,0.0,0.0,0.07984793,8.764843E-4,0.022360219,5.04358E-4,0.26103795,0.23905997,0.31664214,0.22291505,0.5988806,0.45999998,0.28842506,0.31664214,0.3346618,0.17033437,3.0
371,0.61264825,0.15833333,0.0,0.0,0.0,0.036121648,5.789288E-4,0.027329158,3.9264234E-4,0.2651691,0.26012966,0.29234168,0.24084179,0.7145522,0.32470587,0.3889943,0.29234168,0.22118697,0.18373232,3.0
372,0.16205534,0.19166666,0.0,0.0,0.0,0.047528576,9.837748E-4,0.022360219,2.6339226E-4,0.45804286,0.4335494,0.5265096,0.40841776,0.51865673,0.5682353,0.19544592,0.5265096,0.26677614,0.17014116,3.0
373,0.8932806,0.50416666,0.0,0.0,0.0,0.22813693,0.0013939742,0.029813664,7.292996E-4,0.27033308,0.24230145,0.32621503,0.23772408,0.55410445,0.46352944,0.3282732,0.32621503,0.32576838,0.15355133,3.0
374,0.28853756,0.48333332,0.0,0.0,0.0,0.16539925,0.0036804425,0.037267078,8.996566E-4,0.3155177,0.28768232,0.37997055,0.27357754,0.5410448,0.5152941,0.2580645,0.37997055,0.31732458,0.16504884,3.0
375,0.30039525,0.51666665,0.0,0.0,0.0,0.100760445,0.0019875464,0.039751526,6.9131743E-4,0.33023494,0.29902753,0.40206188,0.28371003,0.51305974,0.5541177,0.2239089,0.40206188,0.3346597,0.16464193,3.0
376,0.41501975,0.225,0.0,0.6666666,0.0,0.076045625,0.0016693439,0.050931692,5.9708697E-4,0.42266977,0.39141005,0.494109,0.37646142,0.48320895,0.57411766,0.22201137,0.494109,0.28732476,0.16001233,3.0
377,0.7509881,0.45,0.0,0.0,0.0,0.0380228,0.0013046663,0.021118043,5.57012E-4,0.27782083,0.26418152,0.31958762,0.24629773,0.6511194,0.39764708,0.33586338,0.31958762,0.27171725,0.1742883,3.0
378,0.19762845,0.41666666,0.0,0.0,0.0,0.5551331,0.016580708,0.009937899,2.4832864E-4,0.23780015,0.22123176,0.27982327,0.20888543,0.64365673,0.38941178,0.35673624,0.27982327,0.29035455,0.17433153,3.0
379,0.715415,0.51666665,0.0,0.0,0.0,0.14448668,0.0011381741,0.0248447,7.397938E-4,0.22798865,0.2082658,0.27172312,0.20031177,0.62499994,0.39529416,0.3662239,0.27172312,0.30882394,0.15964863,3.0
380,0.023715414,0.59583336,0.0,0.0,0.5,0.10456271,0.003864127,0.085714266,0.0015711823,0.35347277,0.3249595,0.42415318,0.30553392,0.5242537,0.5541177,0.21252371,0.42415318,0.3213451,0.1697426,3.0
381,0.59683794,0.3,0.0,0.0,0.0,0.15209125,0.0013388536,0.02111801,4.908022E-4,0.18486962,0.17017828,0.22017673,0.16134061,0.6735075,0.3447059,0.39848197,0.22017673,0.30741498,0.16467844,3.0
382,0.7351779,0.26666668,0.0,0.0,0.0,0.053231955,9.184465E-4,0.12670806,0.0034643838,0.27678803,0.26094005,0.31958762,0.24629773,0.636194,0.40235296,0.3434535,0.31958762,0.27505925,0.16917887,3.0
383,0.5770751,0.475,0.0,0.0,0.0,0.21863118,0.0039565773,0.029813647,5.4829457E-4,0.3013168,0.27147487,0.36450663,0.2626656,0.5317164,0.5058824,0.28273243,0.36450663,0.32463875,0.1590996,3.0
384,0.9920949,0.27083334,0.0,0.0,0.0,0.058935333,0.001152967,0.01242234,2.4832902E-4,0.29486185,0.26256078,0.3586156,0.25798908,0.51679105,0.5070588,0.29601517,0.3586156,0.334876,0.15195999,3.0
385,0.743083,0.15416667,0.0,0.0,0.0,0.024714824,3.9293588E-4,0.10434782,0.0031053494,0.29331267,0.2828201,0.33063328,0.26344505,0.66791046,0.38000003,0.34724858,0.33063328,0.24524052,0.17474847,3.0
386,0.6166008,0.0375,0.0,0.0,0.0,0.045627378,7.664644E-4,0.110558994,0.0032309575,0.24735346,0.23338735,0.28350517,0.22213562,0.65858203,0.36352944,0.3833017,0.28350517,0.26195785,0.16770689,3.0
387,0.35177866,0.104166664,0.0,0.0,0.0,0.032319333,3.3046823E-4,0.02484468,8.8235165E-4,0.4626904,0.41247973,0.5618557,0.40530008,0.33955225,0.7164706,0.13851991,0.5618557,0.33281505,0.1520307,3.0
388,0.29249012,0.225,0.0,0.0,0.0,0.08555134,0.0011198304,0.034782603,6.743854E-4,0.40253034,0.36790922,0.48159063,0.35151988,0.4664179,0.60588235,0.18785578,0.48159063,0.31478265,0.1622602,3.0
389,0.40711462,0.56666666,0.0,0.0,0.5,0.106463894,0.0022057735,0.10434782,0.0018748393,0.34701782,0.31928688,0.4138439,0.3024162,0.5317164,0.53411764,0.23719165,0.4138439,0.30910617,0.16583097,3.0
390,0.9644269,0.4125,0.0,0.0,0.0,0.16730042,0.003471401,0.03975156,0.0013052032,0.23780015,0.21231766,0.2945508,0.20187062,0.58208954,0.45999998,0.30550283,0.2945508,0.35354832,0.16377017,3.0
391,0.18181819,0.45833334,0.0,0.0,0.0,0.030418243,0.0010341633,0.109316744,0.0023145902,0.3741286,0.3419773,0.443299,0.33125487,0.49253732,0.5517647,0.24857683,0.443299,0.30067223,0.15678963,3.0
392,0.6363636,0.6166667,0.0,0.0,0.0,0.07414449,9.683432E-4,0.049689442,0.0010499042,0.18202944,0.18395461,0.19587629,0.16523772,0.7891791,0.24117649,0.44781783,0.19587629,0.20284556,0.20844263,3.0
393,0.06719368,0.13333334,0.0,0.0,0.0,0.0646388,0.001787013,0.03478263,8.8235404E-4,0.45107153,0.40032414,0.54712814,0.39750585,0.33955225,0.6988236,0.16698293,0.54712814,0.3351151,0.14834224,3.0
394,0.023715414,0.32916668,0.0,0.0,0.0,0.043726232,8.613167E-4,0.05465838,0.0014559554,0.03253292,0.018638574,0.038291607,0.039750583,0.72761196,0.16705883,0.62998104,0.041237116,0.66534394,0.0,4.0
395,0.07114624,0.5083333,0.0,0.0,0.0,0.0,0.0,0.0,1.1465222E-11,0.0,0.0,0.0,0.0,0.8339552,0.13176471,0.57874763,0.0,0.0,0.5110544,4.0
396,0.11067194,0.30833334,0.0,0.0,0.0,0.09695817,0.0029666012,0.053416144,0.002200635,0.028401757,0.015397083,0.044919,0.023382695,0.73507464,0.21764706,0.540797,0.044919,0.76296294,0.11320306,4.0
397,0.14229248,0.3875,0.0,0.0,0.0,0.2680608,0.0097942185,0.49440986,0.015594116,0.12987348,0.108589955,0.15537556,0.123148866,0.6455224,0.28470588,0.5237192,0.15537556,0.6076133,0.103935055,4.0
398,0.22924902,0.45416668,0.0,0.0,0.0,0.07414449,0.0020026485,0.032298125,0.0013487694,0.13297185,0.07698541,0.21944036,0.09508963,0.40485075,0.5776471,0.29601517,0.21944036,0.6812664,0.13647161,4.0
399,0.40711462,0.53333336,0.0,0.0,0.0,0.0114068445,5.2071E-4,0.007453416,3.7249285E-4,0.0046475604,0.0,0.011782032,0.0015588464,0.80037314,0.16705883,0.5559772,0.011782032,1.0,0.149991,4.0
400,0.31620553,0.55833334,0.0,0.0,0.5,0.15589353,0.004572509,0.16770186,0.004409363,0.09372579,0.07212318,0.13328424,0.07248636,0.6548507,0.3435294,0.41935486,0.13328424,0.53272784,0.16483338,4.0
401,0.4229249,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,1.1465222E-11,0.0,0.0,0.0,0.0,0.8339552,0.13176471,0.57874763,0.0,0.0,0.5110544,4.0
402,0.06719368,0.22916667,0.0,0.0,0.0,0.2965779,0.009165582,0.24472044,0.00381515,0.278079,0.23581849,0.3284242,0.2650039,0.45335823,0.43882352,0.4705882,0.3284242,0.3501687,0.103001624,4.0
403,0.12648222,0.34583333,0.0,0.0,0.0,0.04562739,2.1257861E-4,0.057142854,0.0011844517,0.041053448,0.023500811,0.05154639,0.04676539,0.69962686,0.1917647,0.6185958,0.05154639,0.60978836,0.02924917,4.0
404,0.07905138,0.22083333,0.0,0.0,0.0,0.55703425,0.0130566005,0.45217392,0.01271639,0.21611154,0.17990275,0.25184095,0.21278255,0.51492536,0.35411763,0.544592,0.25184095,0.40074632,0.07560451,4.0
405,0.27667984,0.475,0.0,0.0,0.0,0.022813689,4.7534113E-4,0.01614907,3.5392286E-4,0.11438162,0.09076175,0.15684831,0.091971934,0.63432837,0.36235294,0.40986717,0.16789398,0.56104016,0.20997898,4.0
406,0.22529644,0.475,0.0,0.0,0.0,0.07414449,0.0011198298,0.023602491,6.526012E-4,0.12935708,0.081037275,0.20324005,0.097427905,0.45895523,0.5164706,0.33965844,0.20324005,0.6384555,0.13467607,4.0
407,0.37549406,0.49583334,0.0,0.0,0.0,0.019011406,4.592232E-4,0.02732919,4.728036E-4,0.016782857,0.003241491,0.033136968,0.012470772,0.73507464,0.21411765,0.54648954,0.033136968,0.93121696,0.113815494,4.0
408,0.12648222,0.3625,0.0,0.0,0.0,0.020912549,6.167235E-4,0.029813658,6.628561E-4,0.014200878,0.004051864,0.023564065,0.014029618,0.7593283,0.18,0.5768501,0.023564065,0.8833333,0.08314689,4.0
409,0.12648222,0.50416666,0.0,0.3333333,0.0,0.03612167,0.0010064818,0.038509313,7.1999227E-4,0.013684482,0.004862237,0.027982328,0.007014809,0.76865673,0.2035294,0.52941173,0.027982328,0.6768879,0.1497054,4.0
410,0.14229248,0.38333333,0.0,0.0,0.0,0.0608365,0.0021434315,0.06583851,0.002468107,0.02685257,0.013776337,0.041237116,0.02416212,0.73507464,0.20705883,0.55787474,0.041237116,0.79907405,0.09170348,4.0
411,0.0513834,0.5208333,0.0,0.0,0.0,0.0,0.0,0.0,1.1465222E-11,0.0,0.0,0.0,0.0,0.8339552,0.13176471,0.57874763,0.0,0.0,0.5110544,4.0
412,0.18181819,0.48333332,0.0,0.0,0.0,0.039923966,9.683434E-4,0.023602491,3.5392243E-4,0.12264395,0.065640196,0.19955817,0.09586906,0.4011194,0.5294118,0.3776091,0.19955817,0.70147634,0.12052066,4.0
413,0.4624506,0.475,0.0,0.0,0.0,0.0114068445,3.0063206E-4,0.019875774,2.483287E-4,0.008004132,0.0,0.020618558,0.0023382697,0.7761194,0.19411765,0.5370019,0.020618558,1.0,0.14580806,4.0
414,0.38339922,0.47916666,0.0,0.0,0.0,0.03612167,7.182738E-4,0.021118011,3.539226E-4,0.019364834,0.004051864,0.03460972,0.017926734,0.7220149,0.20941177,0.5673624,0.03460972,0.90899473,0.08522582,4.0
415,0.35177866,0.4625,0.0,0.3333333,0.0,0.057034228,0.0014100898,0.02608696,4.985936E-4,0.11283243,0.074554294,0.16789398,0.09119251,0.5335821,0.42235294,0.41555977,0.16789398,0.584744,0.13378458,4.0
416,0.41501975,0.4,0.0,0.0,0.0,0.038022812,7.260953E-4,0.014906832,3.0413934E-4,0.15724245,0.094813615,0.23858616,0.1309431,0.35261196,0.5588235,0.37950662,0.23858616,0.6385408,0.11576258,4.0
417,0.486166,0.425,0.0,0.0,0.0,0.013307984,3.929359E-4,0.0062111802,2.364018E-4,0.0067131426,0.0,0.018409425,7.794232E-4,0.7854478,0.18941177,0.53510433,0.018409425,1.0,0.15460372,4.0
418,0.22134387,0.45,0.0,0.0,0.0,0.07794676,0.0020435976,0.03975155,0.001241643,0.14355797,0.089141004,0.22312225,0.11145753,0.41231346,0.5470588,0.33776093,0.22312225,0.6356236,0.13027893,4.0
419,0.45849803,0.4125,0.0,0.0,0.0,0.07984791,0.0029301993,0.050931655,0.0013721421,0.120061964,0.067260936,0.1921944,0.09431021,0.43097016,0.5058824,0.38519925,0.1921944,0.6807869,0.12136832,4.0
420,0.26086956,0.5208333,0.0,0.0,0.0,0.23003805,0.0037393162,0.059627328,0.0023062497,0.108184874,0.065640196,0.16789398,0.08573656,0.50559705,0.44352943,0.40986717,0.16789398,0.66081303,0.123670794,4.0
421,0.22529644,0.4875,0.0,0.3333333,0.0,0.10076047,0.0017711378,0.05465838,0.0012133843,0.11489801,0.07374392,0.17157586,0.09431021,0.51305974,0.43058822,0.4231499,0.17157586,0.6133847,0.12219525,4.0
422,0.35573122,0.45416668,0.0,0.0,0.0,0.04752853,9.3671534E-4,0.013664603,5.5701216E-4,0.117479995,0.081847645,0.17083947,0.09508963,0.55037314,0.4152941,0.40986717,0.17083947,0.5621582,0.1365455,4.0
423,0.06719368,0.31666666,0.0,0.0,0.0,0.053231936,0.0019790025,0.04223602,0.0012601301,0.020397626,0.0089141,0.03755523,0.0132501945,0.7481343,0.21882355,0.5256167,0.03755523,0.86277056,0.13676833,4.0
424,0.38339922,0.5083333,0.0,0.0,0.0,0.019011406,1.7356999E-4,0.008695651,2.364018E-4,0.0067131426,0.0,0.018409425,7.794232E-4,0.7854478,0.18941177,0.53510433,0.018409425,1.0,0.15460372,4.0
425,0.26482213,0.48333332,0.0,0.0,0.0,0.036121666,9.837763E-4,0.028571425,5.970868E-4,0.11412343,0.079416536,0.17525774,0.08261886,0.5578358,0.45176467,0.3434535,0.17525774,0.6014436,0.16928418,4.0
426,0.4743083,0.45416668,0.0,0.0,0.0,0.032319393,2.530194E-4,0.016149066,6.346362E-4,0.024528788,0.008103728,0.043446243,0.020265004,0.7126866,0.22823529,0.54648954,0.043446243,0.8399471,0.10247024,4.0
427,0.45059288,0.41666666,0.0,0.0,0.0,0.01901141,4.0705796E-4,0.043478243,7.514249E-4,0.12574232,0.07050243,0.19955817,0.10054559,0.41231346,0.5152941,0.3889943,0.19955817,0.67951304,0.11933826,4.0
428,0.35177866,0.4375,0.0,0.0,0.0,0.043726247,8.6131715E-4,0.02981367,8.1891986E-4,0.13064808,0.08589951,0.19587629,0.104442716,0.48320895,0.47529408,0.38140416,0.19587629,0.5961039,0.13165249,4.0
429,0.38735178,0.49583334,0.0,0.0,0.0,0.019011406,4.5922326E-4,0.012422359,3.92642E-4,0.009553318,8.1037276E-4,0.02209131,0.0046765395,0.77052236,0.19411765,0.5426945,0.02209131,0.9777778,0.13516746,4.0
430,0.07509881,0.24583334,0.0,0.0,0.0,0.3935361,0.008841218,0.17763975,0.004989218,0.12961528,0.09967585,0.15832107,0.12782541,0.5858209,0.3,0.5597723,0.15832107,0.47688422,0.076395944,4.0
431,0.46640316,0.43333334,0.0,0.0,0.5,0.083650194,0.001586054,0.11180124,0.0021180846,0.052672345,0.025931928,0.08541974,0.043647703,0.6324627,0.3011765,0.5104364,0.08541974,0.7672355,0.109655954,4.0
432,0.03557312,0.42083332,0.0,0.0,0.0,0.0114068445,4.2515807E-4,0.011180125,1.3169607E-4,0.0030983733,0.0,0.008100147,7.794232E-4,0.8115672,0.1564706,0.5616698,0.008100147,0.6666667,0.14979236,4.0
433,0.13438736,0.4,0.0,0.0,0.0,0.34980986,0.01509261,0.21987575,0.012657223,0.06635683,0.053484604,0.081001475,0.06313328,0.72388065,0.21764706,0.55218214,0.081001475,0.6749559,0.0925369,4.0
434,0.12648222,0.5,0.0,0.0,0.0,0.015209126,8.141156E-4,0.022360247,7.9017685E-4,0.0051639555,0.0016207455,0.011782032,0.0015588464,0.8078358,0.16470589,0.55218214,0.011782032,0.4074074,0.15944853,4.0
435,0.08695652,0.3375,0.0,0.0,0.5,0.14068441,0.004675128,0.15652172,0.004103063,0.08830364,0.06401945,0.123711355,0.0740452,0.6380597,0.32235295,0.4705882,0.123711355,0.56489813,0.12819517,4.0
436,0.04743083,0.3,0.0,0.0,0.0,0.028517108,5.5229635E-4,0.01490683,4.562087E-4,0.025819778,0.011345219,0.03976436,0.024941543,0.7257462,0.2047059,0.5711575,0.03976436,0.7404762,0.07903663,4.0
437,0.3320158,0.45833334,0.0,0.0,0.0,0.05513308,0.001071716,0.021118023,5.138211E-4,0.120061964,0.06482983,0.19366716,0.09508963,0.41417912,0.5129412,0.39089185,0.19366716,0.696178,0.118909664,4.0
438,0.3952569,0.525,0.0,0.0,0.0,0.015209126,5.060392E-4,0.018633539,5.8403425E-4,0.008004132,0.0016207455,0.01767305,0.0038971163,0.7873134,0.18,0.54838705,0.01767305,0.95,0.14162086,4.0
439,0.29249012,0.425,0.0,0.0,0.5,0.100760475,0.0041570836,0.1378882,0.0044899164,0.19442293,0.124797404,0.29307806,0.15666407,0.2910448,0.6505882,0.29411766,0.29307806,0.62207055,0.1254942,4.0
440,0.17391305,0.47916666,0.0,0.0,0.0,0.23954374,0.0039024325,0.057142854,0.0012963132,0.07100439,0.0356564,0.11413845,0.059236165,0.5671642,0.35529414,0.48956358,0.11413845,0.7364309,0.09977676,4.0
441,0.44268775,0.49583334,0.0,0.0,0.0,0.009505703,2.5301965E-4,0.0074534146,2.6339223E-4,0.0061967466,0.0,0.016936673,7.794232E-4,0.7891791,0.18470588,0.5388994,0.016936673,1.0,0.15460372,4.0
442,0.24901186,0.42916667,0.0,0.0,0.0,0.17680609,0.006372941,0.1975155,0.006252908,0.20784922,0.1337115,0.31296024,0.167576,0.25559705,0.68470585,0.2751423,0.31296024,0.62924504,0.12570721,4.0
443,0.12648222,0.37083334,0.0,0.0,0.0,0.024714831,5.38487E-4,0.014906833,2.6339214E-4,0.008520527,8.1037276E-4,0.018409425,0.005455963,0.7779851,0.18117647,0.5559772,0.018409425,0.9777778,0.118704095,4.0
